,quad,year,trackID,area,survives,age,distEdgeMin,allEdge,seedling,QuadName,Grazing,Group
1939,Q7,41,102,1670.007056,1,16,-4.21E-09,0,0,P1 E1 Q1,UG,P1E1
1942,Q7,45,102,3136.372217,0,20,0.120140964,0,0,P1 E1 Q1,UG,P1E1
1850,Q7,29,103,28.56538786,1,4,38.71559125,0,0,P1 E1 Q1,UG,P1E1
1855,Q7,30,103,99.5115602,1,5,32.33629335,0,0,P1 E1 Q1,UG,P1E1
1858,Q7,31,103,146.5025042,1,6,36.64198653,0,0,P1 E1 Q1,UG,P1E1
1865,Q7,32,103,175.8177643,1,7,35.99490505,0,0,P1 E1 Q1,UG,P1E1
1867,Q7,33,103,398.9310103,1,8,30.6810199,0,0,P1 E1 Q1,UG,P1E1
1871,Q7,34,103,302.325834,1,9,28.8329613,0,0,P1 E1 Q1,UG,P1E1
1890,Q7,35,103,275.4520675,1,10,25.57058945,0,0,P1 E1 Q1,UG,P1E1
1895,Q7,36,103,205.0632537,1,11,34.48485976,0,0,P1 E1 Q1,UG,P1E1
1900,Q7,37,103,372.2548483,1,12,27.07418553,0,0,P1 E1 Q1,UG,P1E1
1907,Q7,38,103,131.4880365,1,13,29.80780115,0,0,P1 E1 Q1,UG,P1E1
1928,Q7,39,103,86.41758361,0,14,33.79249411,0,0,P1 E1 Q1,UG,P1E1
1849,Q7,29,104,14.71197214,1,1,4.624621132,0,0,P1 E1 Q1,UG,P1E1
1856,Q7,30,104,24.70633629,1,2,3.8834074,0,0,P1 E1 Q1,UG,P1E1
1861,Q7,31,104,70.79638612,1,3,1.668664606,0,0,P1 E1 Q1,UG,P1E1
1863,Q7,32,104,71.99520483,1,4,5.30714565,0,0,P1 E1 Q1,UG,P1E1
1866,Q7,33,104,236.9131452,1,5,-1.02E-09,0,0,P1 E1 Q1,UG,P1E1
1879,Q7,34,104,208.0130438,1,6,1.5406949,0,0,P1 E1 Q1,UG,P1E1
1885,Q7,35,104,235.7654626,1,7,0.267346449,0,0,P1 E1 Q1,UG,P1E1
1851,Q7,29,105,0.25,0,1,3.776601699,1,1,P1 E1 Q1,UG,P1E1
1864,Q7,32,106,0.25,0,1,11.95956364,0,0,P1 E1 Q1,UG,P1E1
1870,Q7,33,107,11.45798093,0,1,-1.75E-08,1,0,P1 E1 Q1,UG,P1E1
1874,Q7,34,108,18.62552862,0,1,0.0948433,0,0,P1 E1 Q1,UG,P1E1
1872,Q7,34,109,0.25,1,1,2.038366752,1,0,P1 E1 Q1,UG,P1E1
1881,Q7,35,109,5.772161431,1,2,2.06E-08,1,0,P1 E1 Q1,UG,P1E1
1917,Q7,38,109,3.995840835,1,5,-1.90E-08,1,0,P1 E1 Q1,UG,P1E1
1923,Q7,39,109,55.91025373,1,6,-8.35E-09,0,0,P1 E1 Q1,UG,P1E1
1936,Q7,40,109,75.61107923,1,7,1.91E-08,0,0,P1 E1 Q1,UG,P1E1
1937,Q7,41,109,123.8414641,1,8,-2.12E-08,0,0,P1 E1 Q1,UG,P1E1
1880,Q7,34,110,0.25,0,1,23.15535896,0,0,P1 E1 Q1,UG,P1E1
1877,Q7,34,111,0.25,0,1,24.96235974,0,0,P1 E1 Q1,UG,P1E1
1876,Q7,34,112,0.25,0,1,14.16736833,0,0,P1 E1 Q1,UG,P1E1
1878,Q7,34,113,0.25,0,1,1.436222221,1,0,P1 E1 Q1,UG,P1E1
1875,Q7,34,114,0.25,0,1,17.80856052,0,0,P1 E1 Q1,UG,P1E1
1887,Q7,35,115,0.25,0,1,10.54749645,0,1,P1 E1 Q1,UG,P1E1
1888,Q7,35,116,0.25,0,1,19.65532771,0,1,P1 E1 Q1,UG,P1E1
1884,Q7,35,117,0.25,0,1,35.50577694,0,1,P1 E1 Q1,UG,P1E1
1886,Q7,35,118,0.25,0,1,30.13992303,0,1,P1 E1 Q1,UG,P1E1
1882,Q7,35,119,0.25,0,1,24.0680363,0,1,P1 E1 Q1,UG,P1E1
1883,Q7,35,120,0.25,0,1,19.3199613,0,1,P1 E1 Q1,UG,P1E1
1893,Q7,36,121,0.25,0,1,26.84318553,0,1,P1 E1 Q1,UG,P1E1
1897,Q7,36,122,0.25,0,1,32.39764412,0,1,P1 E1 Q1,UG,P1E1
1891,Q7,36,123,0.25,0,1,12.48637067,0,1,P1 E1 Q1,UG,P1E1
1896,Q7,36,124,0.25,0,1,4.828785505,0,1,P1 E1 Q1,UG,P1E1
1898,Q7,37,125,0.25,1,1,20.92668552,0,1,P1 E1 Q1,UG,P1E1
1921,Q7,38,125,18.10888649,1,2,17.71242302,0,0,P1 E1 Q1,UG,P1E1
1929,Q7,39,125,16.99692964,1,3,17.63324178,0,0,P1 E1 Q1,UG,P1E1
1935,Q7,40,125,36.20646128,1,4,16.25938237,0,0,P1 E1 Q1,UG,P1E1
1938,Q7,41,125,58.25110852,1,5,16.17927534,0,0,P1 E1 Q1,UG,P1E1
1946,Q7,45,125,619.1393945,0,9,-2.02E-08,0,0,P1 E1 Q1,UG,P1E1
1899,Q7,37,126,0.25,0,1,4.393246442,1,1,P1 E1 Q1,UG,P1E1
1902,Q7,37,127,0.25,0,1,30.33782069,0,1,P1 E1 Q1,UG,P1E1
1911,Q7,38,128,0.25,0,1,18.78904333,0,1,P1 E1 Q1,UG,P1E1
1912,Q7,38,129,0.25,0,1,26.29064724,0,1,P1 E1 Q1,UG,P1E1
1903,Q7,38,130,0.25,0,1,16.54320661,0,1,P1 E1 Q1,UG,P1E1
1908,Q7,38,131,0.25,0,1,10.3839941,0,1,P1 E1 Q1,UG,P1E1
1905,Q7,38,132,0.25,0,1,3.672032379,1,1,P1 E1 Q1,UG,P1E1
1910,Q7,38,133,0.25,0,1,3.829960504,1,1,P1 E1 Q1,UG,P1E1
1904,Q7,38,134,0.25,0,1,20.09659802,0,1,P1 E1 Q1,UG,P1E1
1918,Q7,38,135,0.25,0,1,29.38418865,0,1,P1 E1 Q1,UG,P1E1
1914,Q7,38,136,0.25,0,1,28.75247459,0,1,P1 E1 Q1,UG,P1E1
1916,Q7,38,137,0.25,0,1,4.308390973,1,1,P1 E1 Q1,UG,P1E1
1922,Q7,38,138,0.25,0,1,16.90783552,0,1,P1 E1 Q1,UG,P1E1
1919,Q7,38,139,0.25,0,1,15.64440739,0,1,P1 E1 Q1,UG,P1E1
1915,Q7,38,140,0.25,0,1,15.56544333,0,1,P1 E1 Q1,UG,P1E1
1920,Q7,38,141,0.25,0,1,9.011409728,0,1,P1 E1 Q1,UG,P1E1
1906,Q7,38,142,0.25,1,1,2.53634019,1,1,P1 E1 Q1,UG,P1E1
1924,Q7,39,142,19.63610799,0,2,0.385494853,0,0,P1 E1 Q1,UG,P1E1
1913,Q7,38,143,0.25,0,1,0.641198001,1,1,P1 E1 Q1,UG,P1E1
1925,Q7,39,144,34.67587857,1,1,0.328446431,1,0,P1 E1 Q1,UG,P1E1
1934,Q7,40,144,105.8783859,0,2,0.263700367,0,0,P1 E1 Q1,UG,P1E1
1930,Q7,39,145,0.25,0,1,19.31205349,0,1,P1 E1 Q1,UG,P1E1
1931,Q7,39,146,0.25,0,1,10.96053551,0,1,P1 E1 Q1,UG,P1E1
1927,Q7,39,147,0.25,0,1,12.82881754,0,1,P1 E1 Q1,UG,P1E1
1932,Q7,40,148,20.79631491,0,1,0.06078315,1,0,P1 E1 Q1,UG,P1E1
1941,Q7,45,153,95.50184819,0,1,0.023431583,0,0,P1 E1 Q1,UG,P1E1
1943,Q7,45,154,38.23699403,0,1,0.40003704,0,0,P1 E1 Q1,UG,P1E1
1944,Q7,45,155,0.25,0,1,8.109579258,0,1,P1 E1 Q1,UG,P1E1
1945,Q7,45,156,0.25,0,1,8.83797379,0,1,P1 E1 Q1,UG,P1E1
1940,Q7,45,157,0.25,0,1,47.22905195,0,1,P1 E1 Q1,UG,P1E1
1949,Q8,26,102,0.75,1,4,4.958383161,0,0,P1 E1 Q2,UG,P1E1
1952,Q8,29,102,13.15264334,1,7,7.662068306,0,0,P1 E1 Q2,UG,P1E1
1953,Q8,30,102,35.58780751,1,8,5.306164405,0,0,P1 E1 Q2,UG,P1E1
1956,Q8,31,102,95.73878331,1,9,5.639939391,0,0,P1 E1 Q2,UG,P1E1
1961,Q8,32,102,189.4192727,1,10,0.483228446,0,0,P1 E1 Q2,UG,P1E1
1963,Q8,33,102,230.4973724,1,11,0.216567556,0,0,P1 E1 Q2,UG,P1E1
1967,Q8,34,102,236.5032867,1,12,0.45238159,0,0,P1 E1 Q2,UG,P1E1
1974,Q8,35,102,397.188041,1,13,1.62E-08,0,0,P1 E1 Q2,UG,P1E1
1986,Q8,36,102,338.7284501,1,14,3.64E-09,0,0,P1 E1 Q2,UG,P1E1
1992,Q8,37,102,268.7202153,1,15,0.799195636,0,0,P1 E1 Q2,UG,P1E1
2000,Q8,38,102,423.5886195,0,16,1.27E-08,0,0,P1 E1 Q2,UG,P1E1
1948,Q8,26,103,61.51659447,1,4,5.651562857,0,0,P1 E1 Q2,UG,P1E1
1951,Q8,29,103,256.0838055,1,7,1.16E-08,0,0,P1 E1 Q2,UG,P1E1
1955,Q8,30,103,293.7910076,1,8,2.01E-08,0,0,P1 E1 Q2,UG,P1E1
1958,Q8,31,103,411.5635102,1,9,-1.34E-08,0,0,P1 E1 Q2,UG,P1E1
1960,Q8,32,103,743.9440517,1,10,-1.72E-08,0,0,P1 E1 Q2,UG,P1E1
1965,Q8,33,103,848.4891649,1,11,-1.44E-08,0,0,P1 E1 Q2,UG,P1E1
1966,Q8,34,103,832.5220081,1,12,-2.04E-08,0,0,P1 E1 Q2,UG,P1E1
1969,Q8,35,103,959.019483,1,13,-3.32E-09,0,0,P1 E1 Q2,UG,P1E1
1983,Q8,36,103,1089.024354,1,14,3.64E-09,0,0,P1 E1 Q2,UG,P1E1
1991,Q8,37,103,1046.908968,1,15,-5.47E-09,0,0,P1 E1 Q2,UG,P1E1
1999,Q8,38,103,1363.814442,1,16,1.27E-08,0,0,P1 E1 Q2,UG,P1E1
2005,Q8,39,103,1109.975611,1,17,2.46E-09,0,0,P1 E1 Q2,UG,P1E1
2007,Q8,40,103,711.6294446,1,18,1.68E-09,0,0,P1 E1 Q2,UG,P1E1
2010,Q8,41,103,893.9423428,1,19,1.01E-09,0,0,P1 E1 Q2,UG,P1E1
2013,Q8,45,103,1463.717101,1,23,-4.08E-10,0,0,P1 E1 Q2,UG,P1E1
2019,Q8,46,103,931.5879923,1,24,0.057914389,0,0,P1 E1 Q2,UG,P1E1
2022,Q8,49,103,814.2704713,1,27,1.88E-08,0,0,P1 E1 Q2,UG,P1E1
2023,Q8,50,103,529.6186753,1,28,0.032436803,0,0,P1 E1 Q2,UG,P1E1
2026,Q8,51,103,893.3274471,1,29,1.10E-08,0,0,P1 E1 Q2,UG,P1E1
2028,Q8,54,103,346.559964,1,32,6.26E-09,0,0,P1 E1 Q2,UG,P1E1
2031,Q8,55,103,488.8545079,1,33,-2.80E-09,0,0,P1 E1 Q2,UG,P1E1
2035,Q8,56,103,355.219089,1,34,1.57E-08,0,0,P1 E1 Q2,UG,P1E1
1950,Q8,26,104,4.480724055,1,4,24.30507227,0,0,P1 E1 Q2,UG,P1E1
1954,Q8,30,104,112.9794984,1,8,16.15933553,0,0,P1 E1 Q2,UG,P1E1
1957,Q8,31,104,207.2328564,1,9,14.05128161,0,0,P1 E1 Q2,UG,P1E1
1959,Q8,32,104,491.5862932,1,10,10.06367299,0,0,P1 E1 Q2,UG,P1E1
1964,Q8,33,104,489.2505246,1,11,6.609432369,0,0,P1 E1 Q2,UG,P1E1
1968,Q8,34,104,468.872815,1,12,8.781487054,0,0,P1 E1 Q2,UG,P1E1
1977,Q8,35,104,755.1573639,1,13,7.663365965,0,0,P1 E1 Q2,UG,P1E1
1981,Q8,36,104,675.932204,1,14,9.852674567,0,0,P1 E1 Q2,UG,P1E1
1990,Q8,37,104,813.1042241,1,15,7.90393314,0,0,P1 E1 Q2,UG,P1E1
1995,Q8,38,104,884.3729081,1,16,9.029751124,0,0,P1 E1 Q2,UG,P1E1
2006,Q8,39,104,684.377564,1,17,5.262200354,0,0,P1 E1 Q2,UG,P1E1
2009,Q8,40,104,285.3509858,1,18,7.582326116,0,0,P1 E1 Q2,UG,P1E1
2011,Q8,41,104,230.3020628,1,19,5.591249583,0,0,P1 E1 Q2,UG,P1E1
2014,Q8,45,104,288.2281764,0,23,0.090808935,0,0,P1 E1 Q2,UG,P1E1
1947,Q8,26,105,0.25,0,1,23.75068865,0,0,P1 E1 Q2,UG,P1E1
1962,Q8,32,106,92.03086622,0,1,-3.81E-09,0,0,P1 E1 Q2,UG,P1E1
1972,Q8,35,107,0.25,0,1,18.37098317,0,1,P1 E1 Q2,UG,P1E1
1979,Q8,35,108,0.25,0,1,20.23701364,0,1,P1 E1 Q2,UG,P1E1
1978,Q8,35,109,0.25,0,1,27.55886678,0,1,P1 E1 Q2,UG,P1E1
1975,Q8,35,110,0.25,0,1,18.88101755,0,1,P1 E1 Q2,UG,P1E1
1976,Q8,35,111,0.25,1,1,20.79716755,0,1,P1 E1 Q2,UG,P1E1
1982,Q8,36,111,1.902463593,0,2,17.41409178,0,0,P1 E1 Q2,UG,P1E1
1971,Q8,35,112,0.25,0,1,16.21214333,0,1,P1 E1 Q2,UG,P1E1
1970,Q8,35,113,0.25,0,1,14.85365583,0,1,P1 E1 Q2,UG,P1E1
1973,Q8,35,114,0.25,0,1,11.90903942,0,0,P1 E1 Q2,UG,P1E1
1980,Q8,35,115,0.25,0,1,28.89013709,0,1,P1 E1 Q2,UG,P1E1
1985,Q8,36,116,0.25,0,1,15.06770192,0,1,P1 E1 Q2,UG,P1E1
1989,Q8,36,117,0.25,0,1,3.823419098,1,1,P1 E1 Q2,UG,P1E1
1987,Q8,36,118,0.25,0,1,7.19350582,0,1,P1 E1 Q2,UG,P1E1
1984,Q8,36,119,0.25,0,1,11.15277379,0,1,P1 E1 Q2,UG,P1E1
1988,Q8,36,120,0.25,0,1,42.79965117,0,1,P1 E1 Q2,UG,P1E1
1993,Q8,37,121,0.25,1,1,18.36127536,0,1,P1 E1 Q2,UG,P1E1
1996,Q8,38,121,0.25,1,2,17.75823864,0,0,P1 E1 Q2,UG,P1E1
2004,Q8,39,121,5.016309037,1,3,18.53669799,0,0,P1 E1 Q2,UG,P1E1
2008,Q8,40,121,17.31229783,1,4,17.27179334,0,0,P1 E1 Q2,UG,P1E1
2012,Q8,41,121,17.51662363,1,5,17.92109567,0,0,P1 E1 Q2,UG,P1E1
1994,Q8,38,122,28.53635845,0,1,0.012554248,1,0,P1 E1 Q2,UG,P1E1
2002,Q8,38,123,0.25,0,1,13.91689723,0,1,P1 E1 Q2,UG,P1E1
1997,Q8,38,124,0.25,0,1,1.876308159,1,1,P1 E1 Q2,UG,P1E1
1998,Q8,38,125,0.25,0,1,1.303231596,1,1,P1 E1 Q2,UG,P1E1
2001,Q8,38,126,0.25,0,1,2.443933159,1,1,P1 E1 Q2,UG,P1E1
2003,Q8,39,127,0.25,0,1,14.15701442,0,1,P1 E1 Q2,UG,P1E1
2015,Q8,45,169,39.31625126,0,4,-4.08E-10,0,0,P1 E1 Q2,UG,P1E1
2016,Q8,45,187,0.25,0,1,24.58542302,0,1,P1 E1 Q2,UG,P1E1
2018,Q8,46,188,48.53626183,1,1,17.50550114,0,0,P1 E1 Q2,UG,P1E1
2021,Q8,49,188,155.0577905,1,4,15.00471754,0,0,P1 E1 Q2,UG,P1E1
2024,Q8,50,188,297.5625,1,5,16.85000003,0,0,P1 E1 Q2,UG,P1E1
2027,Q8,51,188,343.3278076,1,6,15.30499488,0,0,P1 E1 Q2,UG,P1E1
2029,Q8,54,188,478.2798634,1,9,12.5756769,0,0,P1 E1 Q2,UG,P1E1
2032,Q8,55,188,849.462807,1,10,0.05121362,0,0,P1 E1 Q2,UG,P1E1
2034,Q8,56,188,617.8390739,1,11,8.079486278,0,0,P1 E1 Q2,UG,P1E1
2017,Q8,46,189,0.25,1,1,0.283771438,1,0,P1 E1 Q2,UG,P1E1
2020,Q8,49,189,14.03786555,1,4,-1.48E-08,1,0,P1 E1 Q2,UG,P1E1
2025,Q8,50,189,27.0896,1,5,2.52E-08,0,0,P1 E1 Q2,UG,P1E1
2030,Q8,54,189,53.30316507,1,9,-8.60E-09,0,0,P1 E1 Q2,UG,P1E1
2033,Q8,55,189,133.2020911,1,10,1.83E-08,0,0,P1 E1 Q2,UG,P1E1
2036,Q8,56,189,75.41924328,1,11,8.61E-09,0,0,P1 E1 Q2,UG,P1E1
2037,Q9,31,105,26.96077019,0,1,-2.07E-08,0,0,P1 E1 Q3,UG,P1E1
2038,Q9,34,106,0.25,0,1,3.855399567,1,0,P1 E1 Q3,UG,P1E1
2039,Q9,35,107,0.25,0,1,17.45024177,0,1,P1 E1 Q3,UG,P1E1
2040,Q9,35,108,0.25,0,1,20.49195427,0,1,P1 E1 Q3,UG,P1E1
2041,Q9,36,109,0.25,0,1,15.89727927,0,1,P1 E1 Q3,UG,P1E1
2042,Q9,36,110,0.25,0,1,13.08604098,0,1,P1 E1 Q3,UG,P1E1
2043,Q9,36,111,0.25,0,1,3.052967535,1,1,P1 E1 Q3,UG,P1E1
2044,Q9,36,112,0.25,0,1,16.66536442,0,1,P1 E1 Q3,UG,P1E1
2049,Q9,38,113,11.64631598,1,1,1.74E-08,1,0,P1 E1 Q3,UG,P1E1
2054,Q9,40,113,11.36867385,1,3,-2.49E-08,1,0,P1 E1 Q3,UG,P1E1
2055,Q9,41,113,7.640350708,0,4,1.03E-08,1,0,P1 E1 Q3,UG,P1E1
2052,Q9,38,114,0.25,0,1,16.29896598,0,1,P1 E1 Q3,UG,P1E1
2053,Q9,38,115,0.25,0,1,16.95195583,0,1,P1 E1 Q3,UG,P1E1
2046,Q9,38,116,0.25,0,1,20.94088943,0,1,P1 E1 Q3,UG,P1E1
2047,Q9,38,117,0.25,0,1,23.1418363,0,1,P1 E1 Q3,UG,P1E1
2048,Q9,38,118,0.25,0,1,20.96338943,0,1,P1 E1 Q3,UG,P1E1
2045,Q9,38,119,0.25,0,1,3.314919097,1,1,P1 E1 Q3,UG,P1E1
2050,Q9,38,120,0.25,0,1,18.36148474,0,1,P1 E1 Q3,UG,P1E1
2051,Q9,38,121,0.25,0,1,9.034110509,0,1,P1 E1 Q3,UG,P1E1
2056,Q9,45,194,0.25,0,1,3.311499566,1,1,P1 E1 Q3,UG,P1E1
2057,Q9,45,195,0.25,0,1,36.08898632,0,1,P1 E1 Q3,UG,P1E1
2058,Q9,55,196,0.25,0,1,2.414081597,1,1,P1 E1 Q3,UG,P1E1
